name,lat,lon,addr:city,tower:construction,tower:type,tourism,height,building,wikipedia,charge,start_date,access,surveillance,man_made,darkness_value,falchi_category
Unnamed POI,49.1942939,16.6086315,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.4255514,Oranžová (Extrémní znečištění)
Unnamed POI,50.1162088,14.4908461,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.3522134,Oranžová (Extrémní znečištění)
Unnamed POI,49.7505092,17.6398051,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.08936352,Modrá (Mírné znečištění)
Unnamed POI,49.2785033,16.4615723,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.32058492,Tmavě zelená (Znečištěná)
Unnamed POI,49.2540171,16.4830515,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.40073672,Tmavě zelená (Znečištěná)
Unnamed POI,50.0700751,14.4432327,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4.3174896,Oranžová (Extrémní znečištění)
Unnamed POI,49.975923,14.3904094,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.3007549,Žlutá (Velmi silné znečištění)
NS Hradišť: Rozhledna Hradišť,50.3956916,14.706862,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.17805159,Světle modrá (Střední znečištění)
Unnamed POI,50.0834152,14.5744455,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,2.1517584,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2859036,16.6714525,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.3973697,Tmavě zelená (Znečištěná)
Unnamed POI,49.4379811,12.9217337,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.43601003,Tmavě zelená (Znečištěná)
Unnamed POI,50.1156874,14.537817,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,2.525715,Žlutá (Velmi silné znečištění)
Unnamed POI,49.4448012,12.9270633,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.44123396,Tmavě zelená (Znečištěná)
Unnamed POI,49.0353247,16.2030582,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.11163123,Modrá (Mírné znečištění)
Unnamed POI,49.0350794,16.2021733,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.11163123,Modrá (Mírné znečištění)
Unnamed POI,50.6778507,14.2205968,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.17310369,Světle modrá (Střední znečištění)
Unnamed POI,49.6291585,18.2335737,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.32226017,Tmavě zelená (Znečištěná)
Unnamed POI,50.0878707,14.4535532,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,4.0437436,Oranžová (Extrémní znečištění)
Unnamed POI,48.8733916,14.5534997,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14870939,Modrá (Mírné znečištění)
Unnamed POI,49.0406568,14.0067424,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.1276635,Modrá (Mírné znečištění)
Mrtvý muž,49.9490081,17.0982851,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.10874063,Modrá (Mírné znečištění)
Unnamed POI,49.4386204,12.9163089,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,0.36681074,Tmavě zelená (Znečištěná)
Unnamed POI,50.1697074,15.8640804,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.512577,Tmavě zelená (Znečištěná)
Unnamed POI,50.5285017,14.5986682,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12483744,Modrá (Mírné znečištění)
Unnamed POI,50.5282494,14.5924187,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12483744,Modrá (Mírné znečištění)
Unnamed POI,50.5287165,14.5925809,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12483744,Modrá (Mírné znečištění)
Unnamed POI,50.5358572,14.5837805,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12824073,Modrá (Mírné znečištění)
Unnamed POI,48.8252792,14.3176983,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.45249504,Tmavě zelená (Znečištěná)
Unnamed POI,49.1386611,16.2385181,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14758095,Modrá (Mírné znečištění)
Unnamed POI,50.0337273,14.3828457,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,2.470796,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0340028,14.3830919,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,2.470796,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0245759,14.3551092,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,2.1263373,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0246603,14.3555438,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,2.1263373,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0191821,14.3474886,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,1.824169,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0193642,14.3478192,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,1.824169,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0162416,14.343218,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,traffic,surveillance,1.824169,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0202098,14.3489981,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,1.824169,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0240646,14.3545336,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,2.1263373,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0251551,14.3564708,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,red_light,surveillance,2.1263373,Žlutá (Velmi silné znečištění)
Unnamed POI,50.7245182,14.6100542,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.18965921,Světle modrá (Střední znečištění)
Unnamed POI,50.6563897,14.5119201,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.31223148,Světle modrá (Střední znečištění)
Unnamed POI,49.355898,16.3496754,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.15201971,Modrá (Mírné znečištění)
Unnamed POI,49.3594235,16.3009603,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12055094,Modrá (Mírné znečištění)
Unnamed POI,49.3612456,16.3015105,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.12055094,Modrá (Mírné znečištění)
Unnamed POI,49.3607089,16.421873,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.3523172,Tmavě zelená (Znečištěná)
Unnamed POI,49.7386228,13.5516441,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.32123837,Tmavě zelená (Znečištěná)
Alexandrova rozhledna a okolí Adamova,49.2979085,16.6727945,Unknown,Unknown,Unknown,information,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.35818562,Tmavě zelená (Znečištěná)
Unnamed POI,50.5639734,16.2761396,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.123588905,Modrá (Mírné znečištění)
Unnamed POI,49.0977792,16.2583689,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14799178,Modrá (Mírné znečištění)
Unnamed POI,49.0980873,16.259464,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14799178,Modrá (Mírné znečištění)
Unnamed POI,49.0984768,16.2616163,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14799178,Modrá (Mírné znečištění)
Unnamed POI,50.1140056,15.2984081,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.18337333,Světle modrá (Střední znečištění)
Unnamed POI,50.0426342,15.2906087,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.3206738,Tmavě zelená (Znečištěná)
Unnamed POI,50.0383476,14.4893335,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.898483,Oranžová (Extrémní znečištění)
Unnamed POI,50.0383194,14.4892684,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.898483,Oranžová (Extrémní znečištění)
Unnamed POI,50.0380414,14.4892841,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,3.898483,Oranžová (Extrémní znečištění)
Unnamed POI,49.4995635,17.892312,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2435043,Světle modrá (Střední znečištění)
Unnamed POI,49.4995469,17.8890028,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.22633456,Světle modrá (Střední znečištění)
Unnamed POI,50.0595309,15.9832537,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.24537936,Světle modrá (Střední znečištění)
Unnamed POI,50.1016176,14.4739929,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,3.7161047,Oranžová (Extrémní znečištění)
Unnamed POI,50.051061,15.7490681,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.4471613,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0511078,15.7495595,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.4471613,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0511162,15.7499483,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.5925426,Žlutá (Velmi silné znečištění)
Unnamed POI,50.0512223,15.749757,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,1.4471613,Žlutá (Velmi silné znečištění)
Unnamed POI,49.2342662,13.4917594,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.14040405,Modrá (Mírné znečištění)
Unnamed POI,50.0969935,14.4487413,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,outdoor,surveillance,4.140882,Oranžová (Extrémní znečištění)
Unnamed POI,50.4118044,16.1555622,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,surveillance,0.42070872,Tmavě zelená (Znečištěná)
Unnamed POI,49.2548499,16.4923264,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.43515593,Tmavě zelená (Znečištěná)
Unnamed POI,50.4106569,13.8068299,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.2079878,Světle modrá (Střední znečištění)
Unnamed POI,49.9526886,18.1004651,Unknown,Unknown,Unknown,viewpoint,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.36734113,Tmavě zelená (Znečištěná)
Unnamed POI,49.4374537,12.9396803,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,public,surveillance,0.29331395,Světle modrá (Střední znečištění)
