name,lat,lon
Unnamed POI,50.8296,14.4571
Unnamed POI,50.8314,14.4496
Unnamed POI,50.8392,14.4512
Unnamed POI,50.5233,13.2509
Unnamed POI,50.4875,13.0284
Unnamed POI,50.6853,13.7068
Unnamed POI,50.6856,13.708
Unnamed POI,50.5548,13.9318
Unnamed POI,49.3749,17.6945
Unnamed POI,50.6987,15.7859
Unnamed POI,50.688,15.7941
Unnamed POI,50.715,15.7869
Unnamed POI,49.7438,15.1008
Unnamed POI,49.7833,14.1803
Unnamed POI,50.7062,15.1139
Unnamed POI,50.7359,15.0707
Unnamed POI,49.3356,18.2881
Unnamed POI,50.7829,15.5108
Unnamed POI,49.6129,13.6215
Unnamed POI,50.5271,13.6407
Unnamed POI,50.5534,13.6431
Unnamed POI,50.5314,15.0654
Unnamed POI,49.0286,13.5874
Unnamed POI,49.03,13.5843
Unnamed POI,50.1082,14.4676
Unnamed POI,50.1094,14.4653
Unnamed POI,50.5391,14.7192
Unnamed POI,50.5395,14.7202
Unnamed POI,49.2954,18.2301
Unnamed POI,50.1016,17.2139
Unnamed POI,49.4606,12.9535
Výhled na Beskydy,49.6306,17.7128
Rozhledna Modrá,49.119,17.4033
Unnamed POI,50.3311,14.4355
Vyhlídka Dominiky Kolowrat Krakovské,49.6298,12.6
Unnamed POI,50.7847,14.6594
Unnamed POI,50.3679,13.1321
Unnamed POI,50.5221,16.3257
Unnamed POI,50.5235,16.3221
Unnamed POI,50.8208,15.3665
Unnamed POI,49.289,17.1853
Unnamed POI,49.8061,18.0995
Unnamed POI,49.8057,18.0989
Unnamed POI,50.8556,15.2391
jihovýchodní výhled,49.5723,14.0278
severozápadní výhled,49.5739,14.0265
Unnamed POI,49.1289,18.1055
Vyhlídka u rybářské školy,49.1601,14.1777
Unnamed POI,49.738,13.6588
Unnamed POI,49.7392,13.6537
Unnamed POI,48.9891,15.9923
Unnamed POI,50.8691,14.2965
Unnamed POI,49.6724,13.808
Unnamed POI,49.6722,13.8086
Unnamed POI,49.657,13.7782
Unnamed POI,50.1414,16.8237
Unnamed POI,50.488,15.7697
Unnamed POI,49.0571,17.2427
Unnamed POI,49.625,13.6086
Unnamed POI,48.8117,14.3113
Unnamed POI,48.812,14.3119
Unnamed POI,48.7023,14.0266
Unnamed POI,48.922,14.1163
Kaple Zvěstování Panny Marie,50.422,16.1689
Unnamed POI,50.256,13.0044
Unnamed POI,49.1374,15.5726
Unnamed POI,49.1043,15.4162
Unnamed POI,49.1032,15.4151
Unnamed POI,49.1038,15.417
Unnamed POI,49.5187,17.6289
Unnamed POI,49.5188,17.6287
Unnamed POI,49.9648,14.4178
Unnamed POI,48.9448,15.7054
Unnamed POI,49.5594,16.3077
Unnamed POI,49.5586,16.3093
Vyhlídka Karla Zvěřiny,49.1537,14.9691
Unnamed POI,49.4279,17.9989
Unnamed POI,50.5872,14.5664
Unnamed POI,50.5852,14.5636
Unnamed POI,50.7612,15.4254
Rozhledna,49.9955,14.8588
Unnamed POI,49.2589,16.463
Unnamed POI,49.2589,16.463
Unnamed POI,50.6847,13.7065
Unnamed POI,49.9666,16.9359
Unnamed POI,49.9151,14.3764
Unnamed POI,49.7717,17.9824
Unnamed POI,49.9965,17.0465
Unnamed POI,50.7384,14.3162
Unnamed POI,50.1264,14.3716
Unnamed POI,49.9944,17.047
Unnamed POI,50.0256,14.2484
Unnamed POI,50.6195,15.3036
Unnamed POI,50.6043,13.4438
Unnamed POI,50.0718,14.3661
Unnamed POI,49.2512,14.0961
Unnamed POI,50.2833,17.1915
Unnamed POI,49.5937,16.1188
Unnamed POI,49.5939,16.1178
Unnamed POI,49.2172,16.8343
Unnamed POI,49.9331,13.9832
Unnamed POI,50.7967,14.1158
Unnamed POI,50.7913,14.1002
Unnamed POI,50.7938,14.0979
Unnamed POI,50.5905,14.4731
Unnamed POI,48.8109,14.3095
Hájníkův kohout,50.8902,15.2172
Unnamed POI,50.8953,15.2014
Unnamed POI,50.5939,14.4442
Unnamed POI,49.2115,16.6141
Unnamed POI,49.7419,14.4105
Unnamed POI,50.4672,15.3286
Unnamed POI,50.1741,14.3929
Unnamed POI,49.9052,13.7239
výhled na Opičí skálu,50.5896,14.378
Unnamed POI,49.4172,16.0599
Unnamed POI,49.4172,16.0574
Unnamed POI,48.904,14.5039
Unnamed POI,49.1772,16.9422
Unnamed POI,49.0915,16.2484
Unnamed POI,50.1713,14.4151
Unnamed POI,50.0962,14.4299
Unnamed POI,50.5876,14.6728
Unnamed POI,49.0865,16.8888
Hraběcí kříž,50.0399,13.2961
ptačí pozorovatelna,49.8033,18.2022
Unnamed POI,50.0211,15.3838
Unnamed POI,50.5899,14.4613
Unnamed POI,50.5933,14.4434
Unnamed POI,50.6122,14.5608
Unnamed POI,50.5621,16.2141
Unnamed POI,49.8396,13.8925
Unnamed POI,49.0759,17.6561
Unnamed POI,50.7472,14.7133
Unnamed POI,50.2232,12.8792
Unnamed POI,50.7543,14.6855
Unnamed POI,50.7394,14.7036
Unnamed POI,49.0482,15.1449
Unnamed POI,50.7867,14.4123
Unnamed POI,50.7844,14.4221
Unnamed POI,50.7219,13.7771
Unnamed POI,50.0434,14.4032
Kraví hora,48.634,14.3203
Unnamed POI,50.3114,16.3274
Unnamed POI,50.7641,14.377
Unnamed POI,50.7654,14.3645
rozhledna u sovy,48.9941,15.4966
Unnamed POI,48.9929,15.4718
Unnamed POI,48.9174,15.733
Unnamed POI,49.464,17.014
Unnamed POI,49.3087,16.6937
Unnamed POI,50.7782,14.6715
Unnamed POI,50.0964,14.4488
Unnamed POI,50.6688,14.2869
Unnamed POI,48.7761,14.5109
Unnamed POI,48.7331,14.0107
Unnamed POI,50.7597,14.7658
Unnamed POI,50.7678,14.7783
Unnamed POI,50.7557,14.7687
Unnamed POI,50.0567,14.2441
Unnamed POI,49.3199,17.752
Unnamed POI,50.5451,13.7805
Unnamed POI,49.6238,18.5627
Unnamed POI,50.6486,15.169
Unnamed POI,50.6486,15.1691
Unnamed POI,49.1401,15.332
Unnamed POI,50.6387,14.4713
Cimburk,49.1036,17.2156
Koryčanská kaple,49.0817,17.1991
Unnamed POI,50.5527,13.7777
Unnamed POI,50.6803,14.8602
Unnamed POI,50.6877,14.8522
Unnamed POI,49.0715,17.2218
Unnamed POI,48.9275,16.9078
Unnamed POI,50.6839,14.8571
Unnamed POI,50.6863,14.854
Unnamed POI,50.6935,14.8553
Vyhlídková věž,50.2907,14.8232
Unnamed POI,50.3058,14.8448
Unnamed POI,49.479,14.6688
Unnamed POI,49.2275,18.0781
Unnamed POI,49.6527,14.2794
Unnamed POI,50.6877,14.8999
Unnamed POI,50.6874,14.8823
Unnamed POI,50.7001,14.8803
Unnamed POI,50.6982,14.877
Unnamed POI,49.9955,14.3708
Unnamed POI,50.7832,13.9204
Unnamed POI,50.6919,14.1684
Unnamed POI,50.6899,14.1671
Unnamed POI,50.7351,14.4875
Unnamed POI,49.9508,14.0643
Unnamed POI,49.9707,14.0569
Unnamed POI,49.2003,13.4936
Rozhledna Blahutovice,49.59,17.878
Polické Insta dveře,50.5232,16.2611
Unnamed POI,50.6325,13.6659
Březový vrch,50.6869,14.1727
Unnamed POI,49.3835,12.7836
Unnamed POI,50.2549,12.2069
Unnamed POI,49.9066,14.3147
Unnamed POI,49.6793,12.6669
Unnamed POI,50.5968,14.2622
Unnamed POI,50.6015,14.2619
Unnamed POI,50.606,14.2575
Unnamed POI,50.1787,16.235
Unnamed POI,49.608,12.8612
Unnamed POI,49.6647,12.9844
Unnamed POI,49.9483,13.3757
minirozhledna,48.9684,14.4215
Rozhledna na Skřivánčím vrchu u Málkova,50.4491,13.3265
Unnamed POI,50.0749,15.0302
Unnamed POI,49.8723,16.3083
Unnamed POI,50.7829,14.6725
Unnamed POI,49.0815,17.3381
Unnamed POI,49.0822,17.3367
Unnamed POI,50.6468,16.0844
Otevřené dveře Nová Ves,50.3515,12.5454
Unnamed POI,50.679,14.4322
Unnamed POI,49.0851,17.2212
Unnamed POI,49.204,16.652
Unnamed POI,50.0803,12.3467
Unnamed POI,49.4623,14.1963
Na Vlčí skále,49.438,14.1984
Unnamed POI,49.4397,14.1961
Unnamed POI,49.4427,14.1973
Unnamed POI,49.4465,14.1907
Unnamed POI,49.4527,14.1923
Unnamed POI,49.455,14.1954
Unnamed POI,49.4573,14.1986
Unnamed POI,49.4592,14.1984
Unnamed POI,48.6121,14.4072
swing_gate,49.6939,17.4813
Unnamed POI,49.1701,17.5633
Unnamed POI,49.4987,18.2392
Pochopova skála,49.3507,16.2837
Pochopova skála,49.3505,16.2835
Sochorská skála,49.3641,16.2829
Unnamed POI,49.6064,12.863
Unnamed POI,50.5556,15.1293
Unnamed POI,49.316,16.485
Vyhlídka Větrovy,49.3908,14.6473
Unnamed POI,50.1701,16.2872
minirozhledna,49.4605,14.3948
Unnamed POI,50.5394,14.7209
Unnamed POI,49.4811,17.4201
Unnamed POI,49.3297,13.6537
Unnamed POI,50.1222,13.3666
minirozhledna,49.1457,14.5393
rozhledna pod lesem,48.9987,15.5001
Unnamed POI,48.9499,16.7388
Unnamed POI,49.2148,16.6347
Unnamed POI,50.5838,14.6708
Unnamed POI,50.0973,14.4364
Vyhlídka u altánku,49.5431,14.6063
Unnamed POI,49.507,14.6044
Unnamed POI,49.4777,14.5182
Unnamed POI,48.9889,15.9912
Unnamed POI,48.99,15.9948
Unnamed POI,48.991,15.9913
Unnamed POI,48.9938,15.9908
Památná lípa na Láni,49.7929,18.1169
Unnamed POI,50.8082,14.5478
Unnamed POI,49.7589,13.3584
Unnamed POI,49.8499,12.8385
Unnamed POI,50.8026,14.0396
Unnamed POI,50.8024,14.0397
Unnamed POI,50.7897,14.0276
Unnamed POI,50.7869,14.031
Unnamed POI,50.7871,14.0304
Unnamed POI,50.7878,14.0279
Unnamed POI,50.7882,14.0276
Unnamed POI,50.786,14.0345
Otova vyhlídka,50.0539,16.6962
Unnamed POI,49.3934,13.2698
Mařenka,49.8326,14.4562
Unnamed POI,48.8177,14.3327
Unnamed POI,49.7514,17.9936
Unnamed POI,49.0619,18.0312
Unnamed POI,49.0664,18.048
Dveře,49.1782,13.2537
Bezděz,50.5949,14.748
Unnamed POI,50.5957,14.7468
Břehyňský rybník a Máchovo jezero,50.5926,14.7518
Orlí hnízdo,49.3523,16.3697
Unnamed POI,49.4195,18.3207
Rozhledna Božka,49.5852,17.3876
Unnamed POI,49.1641,18.07
Unnamed POI,50.6947,13.7216
Unnamed POI,49.4357,18.0177
Unnamed POI,49.2167,15.3824
Unnamed POI,49.151,15.3372
Unnamed POI,49.7729,14.4077
Lesní bar U Krav,49.2432,16.784
Vyhlídka Vladimíra Foltánka,49.2824,16.9461
Vyhlídka u lomu Čertovy schody,49.9172,14.0539
Unnamed POI,49.7442,17.3303
Rozhledna Doubrava,49.1838,17.8729
Unnamed POI,49.788,12.7341
Rozhledna Kochnov,49.6538,14.6567
Unnamed POI,49.6592,14.6833
Unnamed POI,49.2204,16.6678
vyhlídka Karlov,49.1402,14.9985
Unnamed POI,49.2268,16.4717
Unnamed POI,50.6074,13.3968
Unnamed POI,49.9381,14.7214
Unnamed POI,48.6563,14.3655
Unnamed POI,48.6564,14.3652
Unnamed POI,48.6572,14.3662
Unnamed POI,48.6569,14.3669
Vyhlídka pana Šalamouna,48.6538,14.3655
Pod Budinou,50.5799,14.3566
Unnamed POI,50.5745,14.3628
Unnamed POI,49.5004,18.0722
Unnamed POI,49.5182,18.1047
Unnamed POI,50.0402,14.3704
Unnamed POI,49.2351,13.5268
Unnamed POI,49.2202,13.497
Unnamed POI,49.2344,13.487
Unnamed POI,49.7683,12.9267
Unnamed POI,50.6221,14.6785
Unnamed POI,50.1076,14.2668
Unnamed POI,50.7156,14.7008
"Ralsko, Bezděz",50.7157,14.701
Unnamed POI,50.0738,14.3339
Vyhlídka na Kalvárii,50.0667,14.3258
Unnamed POI,50.4465,14.3232
Unnamed POI,49.6611,14.2729
Unnamed POI,49.2953,18.2396
Unnamed POI,49.2954,18.23
Unnamed POI,48.8974,15.8203
Unnamed POI,50.6614,16.2809
Unnamed POI,50.6613,16.2817
Unnamed POI,50.6423,16.3595
Unnamed POI,50.5879,16.3978
Unnamed POI,50.7207,14.8421
Unnamed POI,50.7206,14.8331
Unnamed POI,49.4201,12.9111
Vyhlídka Medvěd,50.7197,15.4487
Unnamed POI,50.4337,15.8132
Vyhlídka,50.3678,12.805
Unnamed POI,50.3672,12.8053
rozhledna Anička,48.9962,15.9274
Unnamed POI,50.4319,15.7982
Unnamed POI,50.4305,15.7936
Unnamed POI,50.4309,15.7951
Unnamed POI,50.088,14.4498
Unnamed POI,50.0936,14.4146
Unnamed POI,49.4014,14.6998
Posed,50.2067,14.341
pidirozhledna,49.0726,14.5145
Unnamed POI,49.5132,14.1712
Vyhlídkové místo na Štramberk,49.5931,18.1209
Vyhlídkové místo Nad vlekem,49.1664,17.8357
Unnamed POI,50.095,14.4191
Rozhledna Kurovický lom,49.2737,17.5201
Heroldova vyhlídka,50.5319,15.033
Unnamed POI,49.6354,13.7045
Okno na Kašperk,49.1714,13.5691
Unnamed POI,50.4743,13.4174
Unnamed POI,50.4755,13.4166
Unnamed POI,50.4762,13.4186
Unnamed POI,50.4751,13.4176
Unnamed POI,50.4763,13.4216
Unnamed POI,50.4753,13.424
Unnamed POI,50.1189,14.4057
Chacharova vyhlídka,49.8461,18.3007
Unnamed POI,50.0818,14.2953
Unnamed POI,50.0945,14.3206
Unnamed POI,48.6216,14.2227
Unnamed POI,50.8586,14.3484
Unnamed POI,50.8584,14.3473
Unnamed POI,50.8586,14.348
Unnamed POI,50.8686,14.3518
Unnamed POI,49.0535,13.7694
Unnamed POI,50.5745,16.1952
Unnamed POI,50.1028,14.9167
Unnamed POI,50.6901,14.1835
Unnamed POI,49.3337,14.2966
Zvičina,50.4549,15.6942
Unnamed POI,49.8903,15.6318
Unnamed POI,49.8864,15.6422
Unnamed POI,50.5941,14.5861
Vyhlídka Ovce,50.7196,15.4475
Vyhlídka Horník,50.7193,15.4465
Unnamed POI,50.2558,17.1511
rozhledna Kupa,49.391,14.3911
Unnamed POI,49.7928,17.6539
Unnamed POI,50.4964,14.0831
Unnamed POI,50.553,15.1758
Unnamed POI,50.553,15.1756
Unnamed POI,50.5311,15.0639
Unnamed POI,50.5312,15.065
Unnamed POI,50.4671,15.296
Unnamed POI,49.9903,14.3539
Unnamed POI,50.7863,15.2311
Buková - viklan,50.7633,15.2434
Unnamed POI,50.0872,14.4496
Unnamed POI,49.9757,14.8756
Holubí skály,50.4417,12.8095
Unnamed POI,49.1092,17.3235
Unnamed POI,49.0153,13.9997
Unnamed POI,49.651,18.1761
Unnamed POI,49.2084,16.7287
Unnamed POI,48.8923,15.8013
Unnamed POI,48.8957,15.8172
Unnamed POI,50.0903,14.4012
Vyhlídka na Plzeň,49.7919,13.3442
Unnamed POI,49.8115,13.3403
Unnamed POI,48.9683,14.4215
Unnamed POI,49.2427,16.6767
Unnamed POI,49.4054,14.6603
Unnamed POI,50.1225,14.409
Hadí skála,49.8773,14.4498
Unnamed POI,50.029,16.1872
Unnamed POI,50.3034,16.3714
Unnamed POI,49.8486,13.6082
Unnamed POI,48.7919,14.1012
Unnamed POI,48.7921,14.1028
Unnamed POI,48.7837,14.1191
Unnamed POI,50.0957,14.4761
Vyhlídka Samuela Šroma,49.1623,17.624
Nová Radnice,49.8417,18.2917
Unnamed POI,49.9691,18.1409
Unnamed POI,50.4394,15.2134
Unnamed POI,48.9054,13.9367
Unnamed POI,50.5138,13.4052
Unnamed POI,50.5191,13.6309
Unnamed POI,50.5201,13.6335
Unnamed POI,50.5511,13.7775
Unnamed POI,50.3523,13.5141
Unnamed POI,49.9892,14.28
Unnamed POI,50.1226,13.9669
Unnamed POI,49.864,14.2713
Unnamed POI,50.1625,13.2823
Unnamed POI,49.2353,13.4872
Unnamed POI,50.3352,13.2907
Unnamed POI,50.3316,13.2859
Unnamed POI,50.3367,13.2667
Karvánka,49.9141,13.529
Unnamed POI,50.1206,14.4503
Vřesník,49.5343,15.2497
Unnamed POI,50.1724,14.7697
Unnamed POI,50.1729,14.7698
Unnamed POI,49.4657,16.6119
Vyhlídkové místo Kamínky,49.4813,16.512
Unnamed POI,50.1537,17.0098
Unnamed POI,49.8522,14.4018
Unnamed POI,49.5604,14.2585
Unnamed POI,50.5921,14.3713
Unnamed POI,49.6177,18.6615
Unnamed POI,49.9796,14.4255
vyhlídková plošina,48.9223,13.9058
Unnamed POI,49.0177,15.5688
Unnamed POI,49.0192,15.5685
Unnamed POI,50.0405,13.8701
Masarykova vyhlídka,50.0352,13.923
Unnamed POI,50.0429,13.923
Unnamed POI,50.0426,13.9238
Unnamed POI,50.0365,13.8753
Unnamed POI,50.0334,13.8728
Unnamed POI,50.5715,14.3854
Unnamed POI,50.8026,14.6863
Unnamed POI,50.784,14.7001
Unnamed POI,50.3209,12.851
Drobošova vyhlídka,50.8062,14.6503
Unnamed POI,50.8048,14.6504
Unnamed POI,50.031,14.3333
Unnamed POI,50.6438,15.1672
Unnamed POI,50.0408,16.4281
Unnamed POI,50.363,13.2078
Unnamed POI,50.3645,13.2089
Unnamed POI,50.7082,15.743
Unnamed POI,49.535,18.7224
Unnamed POI,50.5731,16.1402
Skála smrti,50.2552,17.0542
Unnamed POI,50.1967,12.8245
Unnamed POI,50.1828,12.8321
Unnamed POI,49.2525,16.6579
Unnamed POI,50.5778,14.4381
Unnamed POI,50.5769,14.4444
Unnamed POI,50.0629,14.5041
Unnamed POI,50.6453,15.2199
Unnamed POI,50.6441,15.2197
Unnamed POI,50.6972,13.7063
Unnamed POI,50.4362,14.0136
Unnamed POI,50.0706,14.3549
Unnamed POI,49.7727,13.5882
Unnamed POI,49.2951,14.471
Unnamed POI,49.2958,14.4715
Unnamed POI,49.2441,16.5073
Unnamed POI,50.415,14.5219
Unnamed POI,49.0898,17.6855
Unnamed POI,50.0647,14.4029
Unnamed POI,50.7773,15.0857
Unnamed POI,50.5949,14.0832
Unnamed POI,50.5908,14.0893
Unnamed POI,50.5866,14.0858
Unnamed POI,50.4908,14.6238
Unnamed POI,50.5343,15.2489
Unnamed POI,50.8653,15.0476
Unnamed POI,50.8735,15.0581
Unnamed POI,50.8751,15.0537
Unnamed POI,49.935,18.352
Unnamed POI,50.4164,14.5329
Unnamed POI,48.9941,15.3426
skalní vyhlídka Pavučina,49.9309,13.5573
Treppenstein,50.8598,14.3936
Unnamed POI,50.5679,14.1639
Unnamed POI,50.5709,14.1502
Unnamed POI,49.8593,13.3525
Vyhlídka Na pilíři,49.7306,13.3821
Unnamed POI,50.8843,14.2809
"Varnsdorf, Tolštejn, Hrádek",50.9268,14.6316
Unnamed POI,50.726,15.7728
Unnamed POI,50.719,15.8027
Unnamed POI,50.732,15.8017
Unnamed POI,50.7439,15.8245
Unnamed POI,50.6884,15.8127
Unnamed POI,49.847,14.7822
Unnamed POI,50.1867,12.7499
Unnamed POI,49.2469,14.8884
Unnamed POI,49.2475,14.887
Unnamed POI,49.2138,16.7438
Unnamed POI,50.0215,12.4911
Mufloní vyhlídka,50.461,13.2765
Unnamed POI,50.5958,14.275
Unnamed POI,50.6037,14.2789
Unnamed POI,50.6045,14.2783
Unnamed POI,50.6064,14.2852
Unnamed POI,49.0117,17.0591
Unnamed POI,50.5965,14.254
Unnamed POI,50.5858,14.2615
Unnamed POI,50.585,14.2626
Unnamed POI,50.0808,12.8406
Unnamed POI,49.9773,12.7125
Unnamed POI,49.972,12.7134
Unnamed POI,50.7774,14.1893
Unnamed POI,48.8049,14.2348
Unnamed POI,49.0436,14.1251
Výhled na Teplické skalní město,50.5804,16.1139
Unnamed POI,50.6082,16.4051
Unnamed POI,49.7578,13.3538
Unnamed POI,49.2966,14.4768
Unnamed POI,49.218,15.8812
Unnamed POI,49.4309,16.2314
Unnamed POI,49.3694,16.1575
Unnamed POI,50.788,15.2872
Unnamed POI,50.9114,14.4533
Vyhlídková plošina,49.8742,18.2594
Unnamed POI,50.4347,13.7574
Unnamed POI,49.2143,13.6679
Unnamed POI,49.872,14.4552
Unnamed POI,50.3848,12.9519
Unnamed POI,50.4047,12.9274
Unnamed POI,49.212,13.8533
Unnamed POI,50.514,16.316
Talblick,50.722,13.7769
Unnamed POI,49.5877,13.1972
Unnamed POI,49.3637,16.001
Unnamed POI,50.8488,14.2213
Vyhlídka Bednář,49.8253,14.4501
Mohyla Karla Klostermanna,50.3722,12.8282
Unnamed POI,48.7204,14.7408
Unnamed POI,49.9362,12.5211
Unnamed POI,50.6101,16.1145
Starosta a Starostová,50.6123,16.1132
Unnamed POI,50.2217,12.8509
Unnamed POI,49.2322,16.772
Unnamed POI,50.5077,14.5029
Unnamed POI,50.0821,14.3977
Unnamed POI,49.679,18.8011
Unnamed POI,49.1861,15.204
Unnamed POI,49.1798,15.2208
Unnamed POI,49.2588,15.2542
Unnamed POI,49.2128,15.3277
Unnamed POI,49.2151,15.3404
Nývltova vyhlídka,50.2173,15.9684
Unnamed POI,50.2147,15.967
Zlatý kůň,49.9163,14.066
Unnamed POI,49.457,18.4406
Unnamed POI,49.1382,16.2492
Unnamed POI,50.5448,15.3192
Unnamed POI,50.1174,14.406
Unnamed POI,50.149,12.3993
vyhlídka Boženy Němcové,50.3416,15.9283
Unnamed POI,50.1815,14.5952
Unnamed POI,50.1699,14.5713
Unnamed POI,50.169,14.5563
Unnamed POI,50.1253,15.9451
Unnamed POI,48.8144,14.3206
Unnamed POI,50.0171,14.4893
Unnamed POI,50.3746,12.5497
Kuhberg -  Kraví Hora,48.634,14.3203
Unnamed POI,49.1095,15.4478
Unnamed POI,49.1017,15.4471
Unnamed POI,50.063,14.4203
Unnamed POI,50.0934,14.4052
Unnamed POI,50.2112,16.9334
Vyhlídka sv. Kryštofa,49.0804,17.8725
Unnamed POI,49.1778,17.5805
Unnamed POI,48.8067,16.6512
Vlková,49.8851,14.6032
Unnamed POI,50.0682,14.5544
Sokolova vyhlídka,49.3889,12.8436
Unnamed POI,49.0956,16.483
Unnamed POI,50.0845,14.398
Unnamed POI,50.0855,14.3991
Unnamed POI,50.2466,17.2339
Unnamed POI,50.7632,14.4246
Unnamed POI,50.7616,14.4511
Unnamed POI,49.1116,17.3354
Unnamed POI,50.7753,14.453
Unnamed POI,49.1944,16.0095
Unnamed POI,49.0733,17.4242
Halířova skála,49.1862,16.0159
Unnamed POI,50.4915,15.1355
Unnamed POI,50.5889,14.6324
Unnamed POI,49.6012,12.7295
Unnamed POI,50.4703,14.5276
Unnamed POI,50.659,14.0449
Unnamed POI,49.9807,14.3635
Unnamed POI,49.1889,14.5714
Rossiho vyhlídka,49.5574,16.3111
Unnamed POI,50.7754,15.1691
Unnamed POI,50.1548,14.3871
Unnamed POI,50.6554,16.0019
Unnamed POI,50.0879,14.4533
Unnamed POI,50.32,12.8807
Unnamed POI,50.3168,12.8629
Unnamed POI,50.3176,12.8688
Unnamed POI,49.1822,15.4313
Unnamed POI,49.4093,14.6555
Unnamed POI,50.357,12.6909
Unnamed POI,50.8492,14.3481
U Spáleného mostu,49.2759,15.7779
Vyhlídka Karla Löwa,49.4067,15.62
Unnamed POI,49.5235,18.3977
Unnamed POI,49.9815,14.2021
Vyhlídka Jaruš,50.907,15.2058
Exilvorstand der deutschen Sozialdemokratie 1933 bis 1938,50.0919,14.4492
Unnamed POI,49.1015,13.4833
Unnamed POI,49.6996,13.1878
Unnamed POI,50.7056,14.8023
Unnamed POI,49.7991,12.9025
Ve smrčí,49.1663,14.5544
Unnamed POI,50.1884,12.7012
"Vyhlídková věž ""Vikšejn""",49.8043,17.7732
Unnamed POI,49.6161,18.1973
Unnamed POI,49.3373,15.7411
Unnamed POI,49.0746,17.4954
Unnamed POI,50.1063,13.9291
Vyhlídka Vladimíra Horáka,50.6988,14.0625
Vyhlídka Na Hřebeni,50.701,14.0302
Unnamed POI,48.9603,13.7622
Unnamed POI,49.7218,12.9049
Unnamed POI,50.0671,14.4142
Unnamed POI,50.2726,14.3284
Unnamed POI,49.2796,16.6095
Unnamed POI,50.1041,14.5423
Unnamed POI,49.9168,17.7468
Unnamed POI,50.425,14.6338
Unnamed POI,50.5896,14.4213
Vyhlídka na Jiráskově stezce,50.2069,15.2833
Unnamed POI,49.8264,17.6947
Unnamed POI,49.3712,13.042
Unnamed POI,50.8998,15.1962
Vyhlídka Triangl,50.9115,15.1986
Unnamed POI,50.2772,13.9135
Unnamed POI,50.7985,14.326
Unnamed POI,50.8035,14.3341
Unnamed POI,50.8056,14.3342
Unnamed POI,50.2132,14.4375
Unnamed POI,49.0155,15.2829
Unnamed POI,50.7091,15.0198
Unnamed POI,49.602,14.1963
Unnamed POI,50.2631,17.4312
Unnamed POI,50.067,14.414
Unnamed POI,50.0654,14.4186
Unnamed POI,49.9132,18.3734
Unnamed POI,50.3726,12.5517
Unnamed POI,49.1624,16.5411
Unnamed POI,50.5528,13.5015
Unnamed POI,49.2556,15.7213
Unnamed POI,50.4415,14.5875
Unnamed POI,49.379,16.2616
Unnamed POI,49.6454,17.3522
Unnamed POI,49.438,14.1924
Unnamed POI,50.5304,15.0623
Unnamed POI,50.5251,15.0715
Unnamed POI,50.5253,15.0726
Unnamed POI,50.5338,15.0557
Unnamed POI,50.5321,15.0608
Unnamed POI,50.817,14.2195
Unnamed POI,50.5271,13.7633
Unnamed POI,50.5272,13.7631
Unnamed POI,50.274,17.0513
Unnamed POI,50.527,13.764
Unnamed POI,50.3723,12.9117
Unnamed POI,50.5422,14.3751
Unnamed POI,49.1934,16.6003
Unnamed POI,49.1937,16.6022
Unnamed POI,49.1944,16.5976
Unnamed POI,49.1953,16.5985
Unnamed POI,49.1952,16.5998
Unnamed POI,49.1938,16.5978
Unnamed POI,50.1163,14.2933
Unnamed POI,49.8167,12.8038
Unnamed POI,49.5308,17.7003
Unnamed POI,50.689,14.6699
Unnamed POI,49.7874,18.0866
Unnamed POI,49.692,14.593
Unnamed POI,50.6946,15.0707
Dědova vyhlídka,50.2126,14.8541
Unnamed POI,50.6394,14.0614
Unnamed POI,50.635,14.0713
Unnamed POI,49.8723,15.8176
Unnamed POI,49.8724,15.8162
Unnamed POI,49.8715,15.8145
Unnamed POI,50.3595,14.4994
rozhledna Kelčský Javorník,49.4001,17.7655
Unnamed POI,49.9615,14.2027
Unnamed POI,49.9609,14.1998
Unnamed POI,49.973,14.1442
Unnamed POI,48.7411,14.7393
Unnamed POI,48.7497,14.7371
Unnamed POI,50.2928,16.367
Unnamed POI,49.1512,13.4241
Unnamed POI,49.3572,18.3993
Unnamed POI,49.4032,18.0757
Unnamed POI,48.7538,14.6074
Unnamed POI,50.8317,14.2696
Unnamed POI,50.8308,14.2676
Unnamed POI,50.7941,14.1119
Unnamed POI,50.7957,14.1145
Koňská hlava,50.8,14.1209
Unnamed POI,49.5759,18.1581
Unnamed POI,50.1034,17.2388
Unnamed POI,49.7659,13.0644
Unnamed POI,50.3109,13.2749
fotopoint,49.2917,15.4892
Unnamed POI,49.9428,16.0539
Unnamed POI,49.2872,16.6009
Unnamed POI,50.0972,14.5061
Unnamed POI,49.8705,15.5182
Unnamed POI,50.5874,16.126
Unnamed POI,49.4165,17.7978
Unnamed POI,49.5847,18.118
Unnamed POI,50.6475,14.1808
Unnamed POI,50.6473,14.1829
Unnamed POI,50.647,14.1841
Unnamed POI,49.5028,14.1893
Unnamed POI,49.5458,18.4489
Unnamed POI,49.5456,18.4481
Unnamed POI,49.3559,13.0136
Unnamed POI,49.3545,13.0121
Unnamed POI,49.4619,12.9166
Unnamed POI,50.751,15.2792
Rozhledna Hamštejn,50.6208,15.2409
Unnamed POI,50.0424,14.3681
Unnamed POI,49.512,18.4184
Unnamed POI,50.433,16.0444
